VehicleID,FuelTime,FuelLevel,Speed,Address
19B-04587,2026-07-29 06:35:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:40:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:40:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:45:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:45:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:50:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:50:00,352.5,0.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:55:00,348.9,38.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 06:55:00,348.9,38.0,"Tỉnh Lộ 319B, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 07:00:00,347.6,49.0,"Tỉnh Lộ 319C, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 07:00:00,347.6,49.0,"Tỉnh Lộ 319C, Xã Bằng Luân, Tỉnh Phú Thọ"
19B-04587,2026-07-29 07:05:00,344.6,39.0,"Quốc Lộ 70, Xã Đan Thượng, Tỉnh Phú Thọ"
19B-04587,2026-07-29 07:05:00,344.6,39.0,"Quốc Lộ 70, Xã Đan Thượng, Tỉnh Phú Thọ"
19B-04587,2026-07-29 07:10:00,340.4,41.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:10:00,340.4,41.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:15:00,347.8,42.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:15:00,347.8,42.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:20:00,349.3,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:20:00,349.3,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:25:00,345.5,43.0,"Đường đi ga Văn Phú, Phường Văn Phú, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:25:00,345.5,43.0,"Đường đi ga Văn Phú, Phường Văn Phú, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:30:00,343.6,43.0,"Đường đi ga Văn Phú, Phường Văn Phú, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:30:00,343.6,43.0,"Đường đi ga Văn Phú, Phường Văn Phú, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:35:00,341.7,55.0,"Phường Văn Phú, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:35:00,341.7,55.0,"Phường Văn Phú, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:40:00,341.1,57.0,"Phường Âu Lâu, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:40:00,341.1,57.0,"Phường Âu Lâu, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:45:00,339.2,33.0,"Quốc Lộ 37, Phường Âu Lâu, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:45:00,339.2,33.0,"Quốc Lộ 37, Phường Âu Lâu, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:50:00,337.0,50.0,"Phường Âu Lâu, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:50:00,337.0,50.0,"Phường Âu Lâu, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:55:00,338.7,51.0,"Xã Quy Mông, Tỉnh Lào Cai"
19B-04587,2026-07-29 07:55:00,338.7,51.0,"Xã Quy Mông, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:00:00,338.1,46.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:00:00,338.1,46.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:05:00,340.0,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:05:00,340.0,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:10:00,334.5,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:10:00,334.5,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:15:00,336.4,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:15:00,336.4,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:20:00,336.4,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:20:00,336.4,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:25:00,336.4,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:25:00,336.4,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:30:00,336.6,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:30:00,336.6,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:35:00,336.6,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:35:00,336.6,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:40:00,335.1,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
19B-04587,2026-07-29 08:40:00,335.1,0.0,"Xã Trấn Yên, Tỉnh Lào Cai"
