VehicleID,Split,FuelTime,FuelLevel,DeltaFuel,AbsDeltaFuel,RollingStd12,Speed,GpsSpeedKmh,flat_jitter_threshold,spike_threshold,event_threshold,Label,future3_median,prev_fuel,Label_Legacy
Car 1,train,2025-12-11 07:50:23,210.9,4.099999999999994,4.099999999999994,1.554808848558416,0.0,0.07694453206602425,0.9573,3.8292,11.168500000000002,UNKNOWN,210.4,206.8,UNKNOWN
Car 1,train,2025-12-11 08:20:22.999998,201.7,-6.200000000000017,6.200000000000017,2.640536035647983,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,201.5,207.9,UNKNOWN
Car 1,train,2025-12-11 16:25:51.000004,167.4,-6.199999999999989,6.199999999999989,2.1891620669917407,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,170.0,173.6,UNKNOWN
Car 1,train,2025-12-14 16:50:04.000001,129.4,-5.799999999999983,5.799999999999983,2.9696614098056493,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,133.8,135.2,UNKNOWN
Car 1,train,2025-12-14 17:00:03.999997,134.5,8.5,8.5,3.732142667274239,0.0,0.8358299332202817,0.9573,3.8292,11.168500000000002,UNKNOWN,131.2,126.0,UNKNOWN
Car 1,train,2025-12-17 10:34:59.999998,248.2,7.399999999999977,7.399999999999977,54.28993857572097,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,247.8,240.8,UNKNOWN
Car 1,train,2025-12-18 13:25:24.000004,315.2,-5.300000000000011,5.300000000000011,65.5859592866915,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,318.9,320.5,UNKNOWN
Car 1,train,2025-12-18 14:05:23.999997,313.5,-4.300000000000011,4.300000000000011,2.37662225297445,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,316.1,317.8,UNKNOWN
Car 1,train,2025-12-18 16:20:23.999997,303.7,-7.100000000000023,7.100000000000023,2.553796193904283,0.0,8.273058094808436,0.9573,3.8292,11.168500000000002,UNKNOWN,308.6,310.8,UNKNOWN
Car 1,train,2025-12-18 16:25:24.000004,308.6,4.900000000000034,4.900000000000034,2.6423237878806605,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,307.8,303.7,UNKNOWN
Car 1,train,2025-12-18 17:05:23.999997,300.5,-5.600000000000023,5.600000000000023,3.1797427394191686,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,299.3,306.1,UNKNOWN
Car 1,train,2025-12-18 17:25:23.999998,305.5,7.0,7.0,3.6348143006211506,0.0,0.5942754438116669,0.9573,3.8292,11.168500000000002,UNKNOWN,305.7,298.5,UNKNOWN
Car 1,train,2025-12-19 04:45:23.999996,290.7,-6.199999999999989,6.199999999999989,2.7707800746761273,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,298.2,296.9,UNKNOWN
Car 1,train,2025-12-19 04:50:24.000003,297.9,7.199999999999989,7.199999999999989,2.762987010867449,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,298.4,290.7,UNKNOWN
Car 1,train,2025-12-21 12:20:12.000002,128.8,5.400000000000006,5.400000000000006,2.132421680208263,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,324.8,123.4,UNKNOWN
Car 1,train,2025-12-23 13:30:44.000003,146.7,5.0,5.0,3.014501985771814,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,146.7,141.7,UNKNOWN
Car 1,train,2025-12-23 14:20:44.000002,143.7,-3.9000000000000057,3.9000000000000057,1.6620561228657604,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,145.9,147.6,UNKNOWN
Car 1,train,2025-12-23 15:40:43.999997,134.8,-7.399999999999977,7.399999999999977,2.719170625188659,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,127.1,142.2,UNKNOWN
Car 1,train,2025-12-26 15:25:29.000003,183.6,3.9000000000000057,3.9000000000000057,1.1134281396759382,0.0,1.037972734694318,0.9573,3.8292,11.168500000000002,UNKNOWN,181.8,179.7,UNKNOWN
Car 1,train,2025-12-28 18:25:29.000003,255.2,-4.800000000000011,4.800000000000011,1.3137097599292389,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,255.0,260.0,UNKNOWN
Car 1,train,2026-01-03 04:00:14,110.0,3.9000000000000057,3.9000000000000057,1.7744130484942522,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,109.4,106.1,UNKNOWN
Car 1,train,2026-01-03 04:40:14.000001,105.1,-4.400000000000006,4.400000000000006,1.7983016679325226,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,106.9,109.5,UNKNOWN
