VehicleID,Split,FuelTime,FuelLevel,DeltaFuel,AbsDeltaFuel,RollingStd12,Speed,GpsSpeedKmh,flat_jitter_threshold,spike_threshold,event_threshold,Label,future3_median,prev_fuel,Label_Legacy
Car 3,train,2026-04-16 13:15:41.000002,169.2,42.79999999999998,42.79999999999998,12.236239436834973,0.0,0.6007131909067437,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,327.5,126.4,REFUEL
Car 3,train,2026-04-22 11:40:43,178.3,40.10000000000002,40.10000000000002,11.34517763437645,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,344.9,138.2,REFUEL
Car 3,train,2026-05-07 13:25:12.999996,190.2,31.399999999999977,31.399999999999977,11.107664395962512,0.0,0.5045158399531804,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,351.4,158.8,REFUEL
Car 3,val,2026-05-14 14:40:13.999996,154.5,36.099999999999994,36.099999999999994,9.031991751546277,0.0,0.6715134256376012,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,317.1,118.4,REFUEL
Car 3,val,2026-05-18 09:00:13.999997,200.1,89.69999999999999,89.69999999999999,23.447310909545443,0.0,0.7468352839473892,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,314.2,110.4,REFUEL
Car 3,val,2026-05-23 08:15:20.000002,124.4,29.0,29.0,8.321040933814846,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,300.3,95.4,REFUEL
Car 3,val,2026-05-27 13:45:51.999998,160.4,29.099999999999994,29.099999999999994,7.278373597323941,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,325.5,131.3,REFUEL
Car 3,val,2026-06-05 06:20:13.000004,239.6,135.3,135.3,37.826984599474606,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,308.8,104.3,REFUEL
Car 3,val,2026-06-11 06:25:40.999996,282.0,144.6,144.6,39.686332659997696,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,341.8,137.4,REFUEL
Car 3,val,2026-06-21 17:00:42.999998,124.8,13.5,13.5,7.5814832908138055,0.0,1.4538856195016816,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,113.7,111.3,REFUEL
Car 3,val,2026-06-23 14:25:08.999999,167.4,143.20000000000002,143.20000000000002,41.771503943079026,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,282.8,24.2,REFUEL
Car 3,val,2026-06-25 13:50:40.000004,29.6,15.400000000000002,15.400000000000002,97.86899797121093,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,213.3,14.2,REFUEL
Car 3,val,2026-06-25 13:55:40.000002,146.5,116.9,116.9,94.97493053725049,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,213.8,29.6,REFUEL
Car 3,val,2026-06-28 15:30:40,186.1,66.39999999999999,66.39999999999999,17.138964298411448,0.0,0.6654044882173432,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,317.5,119.7,REFUEL
Car 3,val,2026-07-03 15:00:40.999997,40.0,17.2,17.2,8.600662119214363,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,217.8,22.8,REFUEL
Car 3,val,2026-07-04 14:40:40.999996,52.4,40.099999999999994,40.099999999999994,13.848533315842511,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,211.0,12.3,REFUEL
Car 3,val,2026-07-06 13:35:41.000004,112.1,51.8,51.8,22.355554865252916,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,28.4,60.3,REFUEL
Car 3,val,2026-07-07 06:05:41.000004,203.2,81.79999999999998,81.79999999999998,22.157855391611243,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,321.6,121.4,REFUEL
Car 3,val,2026-07-11 12:50:45.000004,23.9,13.7,13.7,65.66154537982385,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,2.7,10.2,REFUEL
Car 3,val,2026-07-12 14:05:45.000001,186.3,162.8,162.8,51.04918107951281,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,51.6,23.5,REFUEL
Car 3,val,2026-07-12 14:45:45.000003,64.4,32.400000000000006,32.400000000000006,61.30319628698001,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,184.4,32.0,REFUEL
Car 3,val,2026-07-13 13:05:13.999998,94.9,58.60000000000001,58.60000000000001,24.545954633888023,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,150.6,36.3,REFUEL
Car 3,val,2026-07-13 13:25:13.999999,196.4,48.70000000000002,48.70000000000002,67.00358821237363,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,334.5,147.7,REFUEL
Car 3,val,2026-07-14 12:40:43.000003,200.9,185.1,185.1,131.7075231969179,0.0,0.0,1.0015484999999986,4.0061939999999945,11.684732499999985,UPWARD_SHIFT,295.9,15.8,REFUEL
Car 5,test,2025-11-29 11:00:04.999999,257.5,81.6,81.6,21.410996331065235,0.0,0.4767178390550819,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,391.6,175.9,REFUEL
Car 5,test,2025-12-06 07:45:51.999998,357.3,138.10000000000002,138.10000000000002,38.10119931037459,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,598.8,219.2,REFUEL
Car 5,test,2025-12-25 17:00:04.999999,220.8,25.100000000000023,25.100000000000023,7.76915196287357,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,578.8,195.7,REFUEL
Car 5,test,2025-12-25 17:05:04.999998,414.4,193.59999999999997,193.59999999999997,59.88143087709986,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,578.8,220.8,REFUEL
Car 5,test,2025-12-30 14:30:04.999997,286.4,165.49999999999997,165.49999999999997,45.30077875219757,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,596.1,120.9,REFUEL
Car 5,test,2025-12-30 14:35:05.000004,499.5,213.10000000000002,213.10000000000002,109.19793063769824,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,598.7,286.4,REFUEL
Car 5,test,2026-01-14 09:35:26.000002,407.9,200.49999999999997,200.49999999999997,55.40045815594748,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,598.0,207.4,REFUEL
Car 5,test,2026-01-24 08:05:31.999998,366.2,173.1,173.1,52.435672230097545,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,574.5,193.1,REFUEL
Car 5,test,2026-02-11 10:45:05.999999,151.2,73.19999999999999,73.19999999999999,26.528510606515397,0.0,3.1532952396465324,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,571.6,78.0,REFUEL
Car 5,test,2026-02-11 10:50:05.999997,350.4,199.2,199.2,68.97694612855966,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,573.5,151.2,REFUEL
Car 5,test,2026-03-02 16:50:02.999999,341.4,236.49999999999997,236.49999999999997,62.40825265940394,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,597.5,104.9,REFUEL
Car 5,test,2026-03-14 09:40:57,321.6,179.70000000000002,179.70000000000002,50.44712509703161,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,534.1,141.9,REFUEL
Car 5,test,2026-03-24 11:30:19.999996,215.2,29.099999999999994,29.099999999999994,8.045374792733744,0.0,0.49167299403187925,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,485.3,186.1,REFUEL
Car 5,test,2026-04-14 08:05:12.999999,345.6,146.20000000000002,146.20000000000002,38.381559338075654,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,508.3,199.4,REFUEL
Car 5,test,2026-05-18 08:20:59.000001,166.3,24.0,24.0,6.6332495807108,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,156.1,142.3,REFUEL
Car 5,test,2026-05-18 09:50:59.000001,461.1,315.8,315.8,86.35107724670647,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,598.8,145.3,REFUEL
Car 5,test,2026-06-12 08:06:56.999998,410.8,173.60000000000002,173.60000000000002,52.741410569768505,0.0,0.03475588055778928,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,216.4,237.2,REFUEL
Car 5,test,2026-07-04 05:35:09.999997,330.3,102.10000000000002,102.10000000000002,26.906747398293163,0.0,0.0,2.3864,7.1592,20.881000000000004,UPWARD_SHIFT,281.3,228.2,REFUEL
